.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,LocalTime_DDMMYY_HMS,lab,mode,participant,gender,age,handed,intruct_lang,loc_quad,trial,start_position,trial_direction,catch_trial,t_stim_1,t_stim_2,t_stim_3,t_stim_4,experiment_time_s,key_pressed,press_time,t_trial,block,attention,expected,recalibrated,
0,-1,-1,0,,,19/3/2024_10:15:12,none,default,321,Male,554,left,English,0,116,1,1,0,560.8693000031053,1173.543900004006,1862.4247000043397,2504.5656000002054,411.05331319999823,None,None,3113.8232000012067,6,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:15:15,none,default,321,Male,554,left,English,0,117,1,1,0,561.4092000032542,1210.7726999965962,1888.1419000026654,2464.1775999989477,414.12985409999965,None,None,3074.0125000011176,6,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:15:18,none,default,321,Male,554,left,English,0,118,1,0,0,580.3911999973934,1238.319500000216,1936.0460999960196,2536.3976000007824,417.27437869999994,None,None,3142.8463000047486,6,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:15:21,none,default,321,Male,554,left,English,0,119,1,0,4,598.2526000007056,1244.0845999954036,1909.1602999978932,2492.9440999985673,420.3856100999983,None,None,3106.1897999970824,6,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:15:24,none,default,321,Male,554,left,English,0,120,1,1,0,550.847700003942,1223.139000001538,1878.266600004281,2556.0550000009243,423.5525561999966,None,None,3160.6532000005245,6,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:15:32,none,default,321,Male,554,left,English,0,121,1,1,0,551.6261000011582,1198.9375999983167,1790.1086999991094,2377.756000001682,431.9239149999994,None,None,2987.9163000005065,7,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:15:35,none,default,321,Male,554,left,English,0,122,1,0,0,463.41779999784194,1141.7633999953978,1750.4315999976825,2423.76030000014,434.95868530000007,None,None,3031.750899994222,7,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:15:38,none,default,321,Male,554,left,English,0,123,1,1,0,592.230300004303,1173.9854000043124,1872.0867000010912,2448.0374999984633,438.0187889999943,None,None,3056.518400000641,7,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:15:42,none,default,321,Male,554,left,English,0,124,1,1,0,522.3937000046135,1177.263400000811,1877.0680000016,2501.918800000567,441.13221579999663,None,None,3110.3134999939357,7,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:15:45,none,default,321,Male,554,left,English,0,125,1,1,0,562.9645000008168,1189.982500000042,1848.457000000053,2538.2079999981215,444.2836296999958,None,None,3148.5001999972155,7,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:15:48,none,default,321,Male,554,left,English,0,126,1,0,0,493.0411999957869,1092.8641999998945,1694.4705999994767,2258.4245999969426,447.15017679999437,None,None,2863.4671999971033,7,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:15:51,none,default,321,Male,554,left,English,0,127,1,1,0,484.94819999905303,1144.1887999972096,1721.256099997845,2351.9267000010586,450.1154702999993,None,None,2962.3011000003316,7,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:15:54,none,default,321,Male,554,left,English,0,128,1,1,0,576.447499995993,1150.3386999975191,1744.5808999982546,2417.372999996587,453.1435854999945,None,None,3024.699800000235,7,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:15:57,none,default,321,Male,554,left,English,0,129,1,0,0,499.13910000032047,1159.3250000005355,1819.261100004951,2396.7654000007315,456.1511523999943,None,None,3002.919999998994,7,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:16:0,none,default,321,Male,554,left,English,0,130,1,1,0,588.4903000041959,1162.99810000055,1788.3481000026222,2448.5016000035102,459.21285059999354,None,None,3056.3737000047695,7,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:16:3,none,default,321,Male,554,left,English,0,131,1,1,0,543.5470000011264,1147.5248999995529,1738.8028999994276,2353.0753000013647,462.17719419999776,None,None,2961.0955999960424,7,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:16:6,none,default,321,Male,554,left,English,0,132,1,0,0,497.8472000002512,1157.9085999983363,1757.6810000027763,2412.493399999221,465.2017108,None,None,3021.4166000005207,7,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:16:9,none,default,321,Male,554,left,English,0,133,1,1,2,509.0353999985382,1177.9363000023295,1868.9440000016475,2523.478499999328,468.33735989999695,None,None,3131.661500003247,7,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:16:12,none,default,321,Male,554,left,English,0,134,1,1,0,508.1807000024128,1162.5763999982155,1752.719199997955,2358.6857999980566,471.30685529999755,None,None,2965.671099998872,7,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:16:15,none,default,321,Male,554,left,English,0,135,1,0,0,454.784200002905,1112.2398000006797,1731.4420999973663,2347.9535000005853,474.2673730999959,None,None,2957.454699993832,7,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:16:18,none,default,321,Male,554,left,English,0,136,1,1,0,571.2379000033252,1179.2496999987634,1828.2136999987415,2401.3392999986536,477.28105309999955,None,None,3008.3952999993926,7,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:16:21,none,default,321,Male,554,left,English,0,137,1,1,0,465.9479000038118,1027.1558000022196,1638.3676000041305,2341.813400002138,480.23911999999837,None,None,2950.9533000018564,7,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:16:24,none,default,321,Male,554,left,English,0,138,1,0,0,579.6045000024606,1258.5451000049943,1924.3421999999555,2577.7054999998654,483.4276758999986,None,None,3182.5772000011057,7,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:16:27,none,default,321,Male,554,left,English,0,139,1,0,4,548.1443000026047,1146.3937000007718,1710.887699999148,2311.049299998558,486.3501327999984,None,None,2919.898000000103,7,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:16:30,none,default,321,Male,554,left,English,0,140,1,1,0,582.2994999980438,1290.5341000005137,1988.1320999993477,2639.2906999972183,489.60041539999656,None,None,3247.5528999930248,7,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:16:38,none,default,321,Male,554,left,English,0,141,1,1,2,458.1190000026254,1029.9027000000933,1645.8350000029895,2318.0551000041305,497.9083210999961,space,1972.1518000005744,2926.53170000267,8,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:16:41,none,default,321,Male,554,left,English,0,142,1,0,0,525.7497000056901,1219.5377000025474,1853.483300001244,2436.5128000063123,500.9587404999984,None,None,3045.903799997177,8,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:16:44,none,default,321,Male,554,left,English,0,143,1,1,0,471.5284999983851,1169.3396999980905,1741.2666999953217,2374.5309000005363,503.94649099999515,None,None,2983.5909999965224,8,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:16:48,none,default,321,Male,554,left,English,0,144,1,1,0,570.4453999933321,1267.4275999961537,1878.5445999965305,2480.252699999255,507.03781389999494,None,None,3087.9182999997283,8,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:16:51,none,default,321,Male,554,left,English,0,145,1,1,0,502.4797000005492,1196.4356000025873,1847.775599999295,2460.8415000038804,510.10921199999575,None,None,3068.639600001916,8,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:16:53,none,default,321,Male,554,left,English,0,146,1,0,0,505.5300000021816,1091.2650000027497,1687.3497999986284,2284.4172999975854,513.0066341999991,None,None,2894.340099999681,8,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:16:56,none,default,321,Male,554,left,English,0,147,1,1,0,455.60870000190334,1066.3848000040161,1677.3407000000589,2372.4677999998676,515.9904305999953,None,None,2980.487599998014,8,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:17:0,none,default,321,Male,554,left,English,0,148,1,1,3,498.14409999817144,1206.4559999998892,1782.174699997995,2463.9155000040773,519.0645709999953,None,None,3071.091500001785,8,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:17:3,none,default,321,Male,554,left,English,0,149,1,0,0,567.869000005885,1153.7374000035925,1776.99500000017,2451.7224000010174,522.1253503999978,None,None,3058.169399999315,8,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:17:6,none,default,321,Male,554,left,English,0,150,1,1,0,593.8738999975612,1185.0658999974257,1798.048699994979,2482.6744999954826,525.2188803999961,None,None,3090.530300003593,8,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:17:9,none,default,321,Male,554,left,English,0,151,1,1,0,485.7800000027055,1135.6378000054974,1838.5683000014978,2526.4947000032407,528.3569296999995,None,None,3135.6479000023683,8,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:17:12,none,default,321,Male,554,left,English,0,152,1,0,0,578.6602000007406,1281.6630999950576,1977.731599996332,2561.433800001396,531.5275479999982,None,None,3167.5895000007586,8,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:17:15,none,default,321,Male,554,left,English,0,153,1,1,0,591.936100005114,1259.071500004211,1856.9303000040236,2462.2350000063307,534.601149999995,None,None,3070.1178000017535,8,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:17:18,none,default,321,Male,554,left,English,0,154,1,1,0,551.6069000004791,1242.303200000606,1917.3173000017414,2538.1013000005623,537.7528534999947,None,None,3147.736900005839,8,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:17:21,none,default,321,Male,554,left,English,0,155,1,0,0,490.78259999805596,1124.02419999853,1735.1458999983151,2318.561399995815,540.6842628999948,None,None,2926.9012000004295,8,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:17:24,none,default,321,Male,554,left,English,0,156,1,1,0,562.0170999973197,1148.8145999974222,1812.3200999980327,2456.01280000119,543.7529660999935,None,None,3063.9305999939097,8,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:17:27,none,default,321,Male,554,left,English,0,157,1,1,0,462.0850999999675,1142.2180000008666,1779.1832000002614,2444.181099999696,546.8077481999935,None,None,3050.1436999984435,8,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:17:30,none,default,321,Male,554,left,English,0,158,1,0,0,515.4636000006576,1090.4838999995263,1705.6338999973377,2313.4691000013845,549.7351889999991,None,None,2922.9202999995323,8,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:17:33,none,default,321,Male,554,left,English,0,159,1,0,0,546.9277000011061,1243.9750999983517,1861.0843999995268,2460.2299999969546,552.8091950999951,None,None,3070.1307999988785,8,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:17:36,none,default,321,Male,554,left,English,0,160,1,1,0,475.3692000012961,1130.484699999215,1827.3667999965255,2405.452899998636,555.8253917999973,None,None,3011.5325000006123,8,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:17:44,none,default,321,Male,554,left,English,0,161,1,1,0,603.4684999976889,1266.617099994619,1897.1788999988348,2570.6351999979233,563.4906192999988,None,None,3179.56630000117,9,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:17:47,none,default,321,Male,554,left,English,0,162,1,0,0,581.2870000008843,1236.8424000014784,1899.0677999972831,2589.1669999982696,566.6934028999967,None,None,3198.0648999960977,9,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:17:50,none,default,321,Male,554,left,English,0,163,1,1,0,502.65590000344673,1120.3042000051937,1758.034200000111,2350.1023999997415,569.6533344999989,None,None,2956.2732000049436,9,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:17:53,none,default,321,Male,554,left,English,0,164,1,1,0,548.6153999954695,1157.2843999965698,1858.5643999977037,2550.57969999325,572.8150721999991,None,None,3158.7389999986044,9,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:17:56,none,default,321,Male,554,left,English,0,165,1,0,0,575.3950999933295,1243.1150999982492,1802.1026999995229,2468.5504999943078,575.8910617000001,None,None,3074.4454999949085,9,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:17:59,none,default,321,Male,554,left,English,0,166,1,1,0,470.6043000041973,1170.8503000045312,1798.9166000043042,2363.96870000317,578.862162999998,None,None,2967.93020000041,9,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:18:2,none,default,321,Male,554,left,English,0,167,1,1,0,472.00619999784976,1113.8168999968912,1775.8033999998588,2428.3576999951038,581.9040685,None,None,3037.5765999997384,9,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:18:5,none,default,321,Male,554,left,English,0,168,1,0,0,542.6366000028793,1173.2393999991473,1767.4173999985214,2417.2915000017383,584.9296243999997,None,None,3023.569499993755,9,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:18:8,none,default,321,Male,554,left,English,0,169,1,1,0,512.1136000016122,1162.9537000044365,1760.0845999986632,2433.770600000571,587.9759081999946,None,None,3041.5904999972554,9,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:18:12,none,default,321,Male,554,left,English,0,170,1,1,0,477.91789999610046,1150.4359999962617,1840.219799996703,2506.744099999196,591.0921079999971,None,None,3114.1217999975197,9,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:18:15,none,default,321,Male,554,left,English,0,171,1,0,0,583.5461000024225,1157.5228000001516,1774.002099999052,2402.1036999984062,594.1021007999952,None,None,3007.465599999705,9,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:18:18,none,default,321,Male,554,left,English,0,172,1,1,0,524.147099997208,1167.1075999984168,1865.8009999999194,2535.830699998769,597.2485057999947,None,None,3144.207600002119,9,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:18:21,none,default,321,Male,554,left,English,0,173,1,1,0,569.8575000060373,1265.7884000000195,1923.1830000062473,2540.5656000002637,600.4004500999945,None,None,3145.9534999958123,9,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:18:24,none,default,321,Male,554,left,English,0,174,1,0,0,503.9799000005587,1217.798199999379,1917.0421000017086,2618.052899997565,603.629436999996,None,None,3224.145399995905,9,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:18:27,none,default,321,Male,554,left,English,0,175,1,1,0,549.4498000043677,1227.6555999997072,1822.195799999463,2479.1236000019126,606.7167655999947,None,None,3085.2691999971285,9,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:18:30,none,default,321,Male,554,left,English,0,176,1,1,0,482.94090000126744,1145.673999999417,1855.8956000051694,2549.9306000056094,609.8781399999934,None,None,3159.394700000121,9,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:18:33,none,default,321,Male,554,left,English,0,177,1,1,0,594.9106000043685,1172.732500002894,1765.577400001348,2396.9034000037936,612.8820678999982,None,None,3001.329099999566,9,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:18:36,none,default,321,Male,554,left,English,0,178,1,0,0,480.2981000029831,1113.3916999970097,1693.6471000008169,2397.3990000013146,615.8908792999937,None,None,3005.9907999966526,9,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:18:39,none,default,321,Male,554,left,English,0,179,1,0,0,485.65850000159116,1184.3099999969127,1796.1301999966963,2415.1932999957353,618.9175841999968,None,None,3022.2154000002774,9,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:18:43,none,default,321,Male,554,left,English,0,180,1,1,0,532.6465999969514,1155.9497999987798,1855.8102999959374,2531.844299999648,622.0653077999959,None,None,3144.0900999950827,9,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:18:49,none,default,321,Male,554,left,English,0,181,1,1,2,557.263899994723,1130.5699000004097,1788.473000000522,2398.922799999127,628.4985944999935,space,1505.0666999959503,3004.6547999954782,10,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:18:52,none,default,321,Male,554,left,English,0,182,1,1,0,596.901799995976,1211.941299996397,1787.8850999986753,2404.7619999983,631.5156931999954,None,None,3011.2532999992254,10,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:18:55,none,default,321,Male,554,left,English,0,183,1,0,0,569.1052999973181,1240.0876999963657,1919.9278999949456,2567.2489999997197,634.7026224999936,None,None,3179.7070000029635,10,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:18:58,none,default,321,Male,554,left,English,0,184,1,1,0,458.80310000211466,1027.9867999997805,1703.4880999999586,2325.942900002701,637.6439538999985,None,None,2936.849000005168,10,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:19:1,none,default,321,Male,554,left,English,0,185,1,1,0,463.4005999978399,1091.2816999989445,1756.3730999972904,2463.252800000191,640.7182109999994,None,None,3070.536799998081,10,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:19:4,none,default,321,Male,554,left,English,0,186,1,0,0,530.5693000045721,1180.7311000011396,1836.69980000559,2441.137300003902,643.7755619999953,None,None,3050.751000002492,10,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:19:7,none,default,321,Male,554,left,English,0,187,1,1,0,537.3048999972525,1241.8296999967424,1851.6139999992447,2458.768999997119,646.8517920999948,None,None,3071.964599999774,10,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:19:10,none,default,321,Male,554,left,English,0,188,1,1,0,518.3399000015925,1107.4870000011288,1681.412799996906,2278.892700000142,649.7422837999984,None,None,2886.153400002513,10,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:19:13,none,default,321,Male,554,left,English,0,189,1,0,0,479.02800000156276,1093.9663000026485,1765.9731000021566,2397.4252000043634,652.7542751000001,None,None,3003.953499995987,10,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:19:16,none,default,321,Male,554,left,English,0,190,1,1,0,542.2800000014831,1208.3997000008821,1853.93259999546,2438.8280999992276,655.8058295999945,None,None,3048.292399995262,10,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:19:19,none,default,321,Male,554,left,English,0,191,1,1,0,529.569199999969,1124.7510999965016,1823.5979999953997,2460.389599997143,658.8783866999947,None,None,3070.409899999504,10,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:19:22,none,default,321,Male,554,left,English,0,192,1,0,0,590.3333000023849,1218.6703000043053,1913.3290000027046,2489.537300003576,661.9763485000003,None,None,3095.695900003193,10,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:19:26,none,default,321,Male,554,left,English,0,193,1,1,0,547.8454999974929,1255.7898000013665,1948.725000002014,2613.417499997013,665.199211399995,None,None,3220.609500000137,10,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:19:29,none,default,321,Male,554,left,English,0,194,1,1,0,499.04899999819463,1132.214400000521,1812.9489999992074,2474.3700999970315,668.2806402999995,None,None,3079.479899999569,10,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:19:32,none,default,321,Male,554,left,English,0,195,1,0,0,510.8548999996856,1205.7843000002322,1907.7668999962043,2546.8953999952646,671.4360357999976,None,None,3153.1277999965823,10,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:19:35,none,default,321,Male,554,left,English,0,196,1,1,0,508.6873999971431,1160.7784999941941,1829.8214999958873,2389.9289999972098,674.4434839999958,None,None,3004.1135999999824,10,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:19:38,none,default,321,Male,554,left,English,0,197,1,1,0,587.0638999986113,1248.1134999979986,1880.219999999099,2568.2941999984905,677.6286509999991,None,None,3180.4768000001786,10,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:19:41,none,default,321,Male,554,left,English,0,198,1,0,0,539.0327000059187,1170.401800001855,1750.6192000000738,2419.4532000037725,680.6627158999981,None,None,3030.5347999965306,10,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:19:44,none,default,321,Male,554,left,English,0,199,1,1,0,587.6152999990154,1174.455799999123,1739.4860999993398,2422.158000001218,683.6938261999967,None,None,3028.258400001505,10,attended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:19:47,none,default,321,Male,554,left,English,0,200,1,0,0,594.8041000010562,1207.6071000046795,1893.7852000017301,2550.4946000000928,686.8547585999986,None,None,3158.0552000013995,10,attended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:20:0,none,default,321,Male,554,left,English,0,201,3,1,0,497.28609999874607,1155.0287999998545,1741.1103999984334,2451.239000001806,699.512364299997,None,None,3058.1658000010066,11,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:20:3,none,default,321,Male,554,left,English,0,202,3,0,0,574.1557000001194,1258.3508999960031,1890.240000000631,2470.2723999944283,702.5950347999969,None,None,3076.4509000000544,11,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:20:6,none,default,321,Male,554,left,English,0,203,3,1,0,594.1806000046199,1225.3880000062054,1852.1311000004061,2480.3145000041695,705.6885882999995,None,None,3088.331899998593,11,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:20:9,none,default,321,Male,554,left,English,0,204,3,1,0,482.31059999670833,1110.5919999972684,1674.564900000405,2372.5534999975935,708.6722723999992,None,None,2980.51249999844,11,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:20:12,none,default,321,Male,554,left,English,0,205,3,1,0,467.52379999816185,1075.6270999991102,1768.5742999965441,2387.7547000010964,711.6726901999937,None,None,2996.6360999969766,11,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:20:15,none,default,321,Male,554,left,English,0,206,3,0,0,525.0033999982406,1204.2060999956448,1774.0698999987217,2428.144400000747,714.7176327999987,None,None,3037.5516999993124,11,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:20:18,none,default,321,Male,554,left,English,0,207,3,1,0,487.8956000029575,1156.0673999993014,1737.968000001274,2354.979000003368,717.6844525999986,None,None,2963.899800000945,11,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:20:21,none,default,321,Male,554,left,English,0,208,3,1,0,551.4608999947086,1177.9576999979327,1805.355899996357,2482.271999993827,720.7844647999955,None,None,3096.459699998377,11,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:20:24,none,default,321,Male,554,left,English,0,209,3,0,0,595.4805000001215,1238.6685000019497,1894.403999998758,2478.3932999998797,723.8737215999936,None,None,3083.9264999958687,11,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:20:27,none,default,321,Male,554,left,English,0,210,3,1,0,586.2151000037557,1165.9287000002223,1761.3162000052398,2364.6069000024,726.8489904999951,None,None,2971.398699999554,11,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:20:30,none,default,321,Male,554,left,English,0,211,3,1,0,586.3186999995378,1237.4636000022292,1889.2052000010153,2568.424099998083,730.0291338999959,None,None,3177.3538000052213,11,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:20:33,none,default,321,Male,554,left,English,0,212,3,0,0,513.7375999984215,1198.7203000026057,1804.3281999998726,2375.6928000002517,733.0139528,None,None,2982.8104999978677,11,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:20:37,none,default,321,Male,554,left,English,0,213,3,1,0,563.248599995859,1203.5188999943784,1897.2303999980795,2600.333700000192,736.2270151999983,None,None,3210.403099998075,11,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:20:40,none,default,321,Male,554,left,English,0,214,3,1,0,493.2321000014781,1061.2061000065296,1662.2133000055328,2235.56240000471,739.0735967999935,None,None,2843.425600003684,11,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:20:43,none,default,321,Male,554,left,English,0,215,3,0,0,495.0341000003391,1116.8461999986903,1784.0327000012621,2451.8556999973953,742.135601199996,None,None,3059.128000000783,11,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:20:46,none,default,321,Male,554,left,English,0,216,3,1,0,542.6831000004313,1154.2829000027268,1746.1905000018305,2320.9667000046466,745.0677695999984,None,None,2929.067800003395,11,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:20:49,none,default,321,Male,554,left,English,0,217,3,1,0,595.9655000042403,1258.977400000731,1838.3564000032493,2461.602800001856,748.1390967999978,None,None,3069.487599997956,11,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:20:52,none,default,321,Male,554,left,English,0,218,3,0,0,562.2137000027578,1178.5894999993616,1887.31209999969,2570.4018999967957,751.3239729999987,None,None,3182.042899999942,11,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:20:55,none,default,321,Male,554,left,English,0,219,3,0,0,538.4544999978971,1177.4089999962598,1810.1438999947277,2468.807999997807,754.4035229999936,None,None,3075.6057999969926,11,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:20:58,none,default,321,Male,554,left,English,0,220,3,1,0,502.74300000455696,1076.7495000036433,1746.465000003809,2413.484200005769,757.4294590999998,None,None,3021.939599995676,11,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:21:3,none,default,321,Male,554,left,English,0,221,3,1,0,498.1049000052735,1125.2417000068817,1733.2709000038449,2393.0543000024045,762.911013799996,None,None,3001.4769000044907,12,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:21:6,none,default,321,Male,554,left,English,0,222,3,0,0,477.06550000293646,1177.9672999982722,1763.4920999989845,2347.581699999864,765.8713407999967,None,None,2957.4472999956924,12,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:21:9,none,default,321,Male,554,left,English,0,223,3,1,0,525.0073999995948,1218.559400003869,1870.2312000023085,2505.798300000606,768.9895258999968,None,None,3114.000400004443,12,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:21:13,none,default,321,Male,554,left,English,0,224,3,1,0,579.3881000063266,1179.6510000058333,1803.9905000041472,2435.9923000010895,772.0439530000003,None,None,3049.341599995387,12,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:21:16,none,default,321,Male,554,left,English,0,225,3,0,0,542.6511999976356,1221.6257999971276,1900.2164999983506,2493.938999999955,775.1444176000005,None,None,3098.860699996294,12,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:21:19,none,default,321,Male,554,left,English,0,226,3,1,0,500.29779999749735,1092.9835999995703,1806.2510000017937,2491.601699999592,778.2445092999988,None,None,3097.8975999969407,12,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:21:22,none,default,321,Male,554,left,English,0,227,3,1,0,573.658900000737,1283.6288000034983,1923.8874000002397,2615.755500002706,781.4725476999956,None,None,3221.6211999984807,12,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:21:25,none,default,321,Male,554,left,English,0,228,3,0,0,579.5222000015201,1231.0723999980837,1905.1753000021563,2588.2970000020578,784.671453899995,None,None,3195.4727999982424,12,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:21:28,none,default,321,Male,554,left,English,0,229,3,1,0,522.0620000036433,1219.3650000044727,1861.1203000036767,2503.489000002446,787.788049799994,None,None,3113.3731000008993,12,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:21:31,none,default,321,Male,554,left,English,0,230,3,1,0,532.3644999953103,1226.602599999751,1861.5111999970395,2473.451499994553,790.8707104999994,None,None,3080.40869999968,12,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:21:34,none,default,321,Male,554,left,English,0,231,3,1,1,457.0683000056306,1046.7673000021023,1738.7602000017068,2339.9656000037794,793.8215069999933,None,None,2947.457400005078,12,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:21:37,none,default,321,Male,554,left,English,0,232,3,0,0,494.1248000031919,1185.0848000030965,1876.2497000061558,2486.3631000043824,796.9277060999957,None,None,3098.3506000047782,12,unattended,odd,0.0,
